TransactionID,isFraud
3502560,0.16481933
3149838,0.23586409
3220261,0.16822883
3233706,0.06750512
3352801,0.060975086
3287732,0.075089164
3108399,0.09854355
3065355,0.65416515
3034454,0.32865354
3512709,0.7929736
3297746,0.12812142
3048900,0.12692821
3532442,0.2001534
3269967,0.11556925
3453944,0.11714349
3169002,0.5166716
3420716,0.057400867
3030477,0.33126473
3287645,0.4432165
3343897,0.23253463
3414226,0.051138215
3280563,0.070690535
3553069,0.25065106
3309499,0.04464356
3007395,0.051752895
2992711,0.03739599
3065932,0.017067933
3147762,0.13480479
3037885,0.37504455
3042639,0.09552375
3064172,0.19507945
3029015,0.11823908
3100639,0.027561884
3087919,0.034956675
3233699,0.40366736
3165735,0.6461571
3054763,0.14325073
3546271,0.1851876
3065424,0.028076474
3370483,0.19699197
3531880,0.14904533
3002901,0.083700456
3395236,0.11676749
3255995,0.15179561
3510342,0.35423043
3551452,0.067521885
3339310,0.19694823
3332685,0.16142951
3328924,0.11175871
3546375,0.0019745475
3279726,0.09658041
3208380,0.16943945
3201106,0.31688347
3125003,0.23303403
3342364,0.22331885
3524733,0.56087804
3143447,0.3679245
3377501,0.044026878
3027712,0.27715164
3340169,0.42871666
3450842,0.36930117
3285254,0.5971607
3212706,0.17641339
3279023,0.80903554
3356922,0.27764574
3240346,0.13276371
3078900,0.19072773
3556908,0.44133556
3109969,0.5978762
3056407,0.058073387
3000069,0.08486952
3280177,0.47770256
3467847,0.18119034
3546785,0.10235865
3169852,0.5814955
3185645,0.16731802
3231095,0.453975
3159817,0.12726921
3385087,0.106143795
3431745,0.10312046
3179395,0.19632386
3301840,0.15959553
3386840,0.3051168
3567766,0.035518594
3063573,0.033620756
3507872,0.21889295
3023402,0.12115512
3156898,0.29837632
3327002,0.18062568
3391674,0.038748786
3025966,0.1782116
3556110,0.654292
3057540,0.0776215
3189284,0.048599157
2999577,0.15377772
3483327,0.06484117
3102618,0.09467104
3377731,0.03997237
3480012,0.23840164
3368049,0.7330509
3570729,0.05485921
3305112,0.2351926
3252771,0.04681932
3456610,0.050626904
3329914,0.5034219
3180628,0.055359956
3100957,0.01880226
3118395,0.53144336
3115330,0.52825516
3487043,0.28737664
3379160,0.39346
3474679,0.187776
3040709,0.05256102
3494370,0.06894624
3261487,0.19843611
3407059,0.15616317
3345724,0.18131602
3168245,0.08636328
3530080,0.03879465
3143061,0.05198711
3125167,0.39610597
3202894,0.17126855
3552243,0.3614165
3164170,0.24507312
3505473,0.623234
3005962,0.0655046
3343893,0.63362
3012018,0.13446291
3119632,0.17918672
3423452,0.23361984
3231008,0.13045296
3222534,0.09918189
3155820,0.25513196
3124557,0.33839267
3438223,0.53372264
3184816,0.093669966
3510940,0.05793434
3079744,0.18727511
3370788,0.14824255
3427334,0.4269243
3352806,0.82995147
3112011,0.06253985
3527804,0.87349576
3104568,0.07425054
3341844,0.022620749
3401391,0.13962635
3005763,0.031236162
3148348,0.05917906
3106891,0.39855126
3065501,0.48042816
3272098,0.6404268
3403897,0.3666851
3210020,0.050567906
3518098,0.25951874
3306094,0.8003405
3076977,0.2769265
3072074,0.17888822
3219590,0.4170325
3079229,0.024316808
3104959,0.07389244
3453778,0.071626894
3536909,0.8390738
2989578,0.41501275
3215619,0.37996763
3099731,0.06898312
3519083,0.03870258
3252398,0.29046774
3479915,0.21757208
3190471,0.037066925
3149490,0.14447898
3135030,0.91330504
3454822,0.18573318
3032885,0.014780179
3031397,0.522042
3456137,0.2641673
3290572,0.10715594
3180249,0.086401865
3516584,0.35441115
3076850,0.091937
3246974,0.20254534
3177751,0.16238992
3062101,0.17624478
3242033,0.26284873
3565325,0.1713605
3441340,0.08112503
3484270,0.09632029
3331740,0.2819952
3557552,0.3933479
3435772,0.20879771
3399490,0.15576078
3419461,0.098363884
3555123,0.13265748
3463573,0.13890275
3338858,0.16223003
3483823,0.04859928
3434511,0.19588031
3440764,0.18087852
3330583,0.038176112
3054123,0.4862537
3519048,0.26795277
3091175,0.15230355
3250127,0.062252853
3111187,0.9916557
3489462,0.20945263
3149083,0.049869817
3059193,0.15128276
3564807,0.17226389
3491154,0.26760653
3394507,0.28823984
3485422,0.053964373
3147295,0.07118619
3299546,0.050919197
3217791,0.045470547
3294189,0.16376154
3576634,0.026678743
3456389,0.7054078
3257524,0.20267588
3104539,0.13279533
3141634,0.057301607
3155501,0.4280775
3034305,0.40428215
3069116,0.025140667
3357539,0.38349444
3312994,0.5116046
3373856,0.1150006
3505023,0.04191326
3195382,0.5747602
3327349,0.11840385
3116772,0.106378935
3138155,0.0505513
3566249,0.11681541
3465832,0.11693818
3135560,0.67099404
3311695,0.15836333
3301574,0.0836368
3502542,0.07102126
3156664,0.09704829
3397680,0.15020747
3054578,0.36180001
2999316,0.1784767
3415935,0.19365633
3575034,0.22408526
3046394,0.07747284
3122006,0.20542863
2990260,0.6071598
3530976,0.31729367
3287871,0.22850637
3549989,0.15917479
3548837,0.32154408
3330318,0.25086105
3449886,0.14584868
3192632,0.08448466
3577267,0.80996007
3195075,0.090083905
3384348,0.5755621
3424435,0.21162266
3213532,0.040857963
3396757,0.22247091
3283611,0.022298574
3325172,0.17465568
3082722,0.21453714
3044841,0.032154962
3423806,0.12664104
3028222,0.86691475
3095284,0.20905909
3454623,0.23886293
3143742,0.2701263
3474334,0.1923854
3264685,0.13435821
3131586,0.21558422
3473631,0.044082273
2991100,0.9825204
3410849,0.34408742
3454059,0.16568679
3018462,0.137351
3020905,0.3688352
3073668,0.21536255
3204598,0.075025074
3433245,0.21756376
3070106,0.064191066
3111227,0.17811505
3065527,0.7819624
2987396,0.19751222
3008682,0.06563664
3014116,0.05694797
3515272,0.42258066
3333944,0.18114825
3087119,0.01679248
3529538,0.74076813
3388298,0.5240286
3211412,0.059934013
3464072,0.10400672
3044469,0.058638126
3136304,0.76770276
3239299,0.037040636
3279523,0.0883474
3419545,0.03519742
3356364,0.099493064
3409833,0.02472541
3210831,0.18538609
3463741,0.23057514
3528606,0.18244138
3542889,0.4664855
3347650,0.13900997
3064542,0.25919926
3443831,0.08103624
3388050,0.14853431
3566976,0.23905535
3024127,0.861461
3437408,0.091455035
3241867,0.0509837
3001299,0.26430237
3228561,0.06696544
3523111,0.11674669
3503496,0.5598993
3187194,0.3420531
3358546,0.36354774
3116226,0.4006641
3031252,0.10881446
3247287,0.29109854
3096609,0.20862725
3474427,0.022879396
3141045,0.0780956
3262393,0.46361485
3128004,0.051305536
3097785,0.06721939
3447105,0.19515523
3497126,0.040605593
3377829,0.31253093
3370680,0.40516037
3180118,0.2644393
3574142,0.0583235
3421478,0.069456235
3048433,0.08677325
3233021,0.32431027
3196591,0.08672978
3541930,0.049224265
3315621,0.31256726
3005229,0.0788684
3403095,0.075217605
3165786,0.26416567
3388254,0.30883402
3280713,0.29367152
3138922,0.11570531
3298168,0.13018379
3500269,0.581518
3553308,0.17467682
3257003,0.2303948
3408399,0.08410746
3564670,0.8302394
3392993,0.9676292
3331695,0.13800289
3388746,0.9326487
3437632,0.15597582
3098525,0.035156824
3474562,0.14487718
3171005,0.12990046
3182346,0.22426862
3399466,0.15105364
3480437,0.035709284
3465808,0.18498491
3295622,0.45672002
3206049,0.98076767
3210684,0.30102974
3342772,0.0726056
3300634,0.04504877
3003299,0.052297767
3356612,0.06532321
3508225,0.24410248
3315918,0.04871417
3007119,0.65025336
3453893,0.52388763
3326276,0.21972603
3168207,0.17049375
3166925,0.25592747
3291879,0.14509158
3298437,0.3316867
3398639,0.16099077
2996567,0.06851403
3575263,0.08285611
3501540,0.14695214
2997441,0.10158647
3231461,0.10418209
3436303,0.06336413
3010929,0.08259113
3283984,0.1545619
3255423,0.071518
3343165,0.42917034
3124728,0.3531736
3389758,0.22251096
3276815,0.6810201
3106292,0.03617084
3007561,0.101222485
3230571,0.023562256
3135718,0.65735674
3561792,0.46797875
3124413,0.11690353
3108879,0.55658776
3385483,0.09901239
3411330,0.05853967
3174802,0.04621837
3191383,0.32520255
3071702,0.066725016
3140846,0.37520656
3173286,0.3713892
3371895,0.06825179
3443334,0.22084011
3469538,0.17640936
3061597,0.11279233
3219290,0.13460661
3063715,0.03529731
3454409,0.8070834
3299898,0.20028009
3493540,0.43052822
3230488,0.10063068
3015233,0.17956372
3240056,0.13677865
3438062,0.24761432
3448049,0.042402707
3269197,0.07248004
3144567,0.10220219
3150264,0.45187536
3324967,0.21229255
3211092,0.2523951
3333734,0.33182892
3035898,0.20275036
3532669,0.033717725
3187915,0.17033373
3470749,0.18316723
3411215,0.22561756
3360097,0.34156528
3194777,0.1338878
3148670,0.0070969486
3246440,0.22501767
3536253,0.098242976
3496974,0.07718555
3294459,0.62433153
3062189,0.055540483
3166869,0.10594508
3117717,0.16090117
3502515,0.05689865
3466428,0.443474
3100497,0.041907743
3546671,0.0017608895
3091116,0.16789214
3570831,0.041292068
3551511,0.0075520575
3289965,0.049626164
3086967,0.1261112
3468465,0.11711505
3179617,0.8286092
3121267,0.4567862
3004888,0.16182752
3323608,0.37877366
3306336,0.24547519
3273328,0.057796545
3288497,0.07893145
3268925,0.16147432
3081351,0.04878114
3174328,0.22734658
3193814,0.12343775
3306426,0.09850346
3367529,0.048815407
3049995,0.025835263
3499205,0.24303602
3278277,0.12935497
3184451,0.46201223
3337250,0.22688001
3075989,0.086441904
3200869,0.18030939
3174058,0.36480334
3465889,0.083272554
3134433,0.07773587
3092281,0.014119891
3546526,0.0015498336
3393424,0.19864054
3163174,0.08538331
3070343,0.14744054
3050391,0.060408734
3182741,0.11880628
3404279,0.07025514
3001338,0.02038504
3131938,0.051242866
3410639,0.106522396
3058898,0.033511996
3468993,0.07437744
3563159,0.079789944
3112978,0.30785096
3001018,0.19451194
3237871,0.0995471
3335713,0.12061545
3461286,0.015078562
3343058,0.028433992
3027851,0.814467
3294668,0.077980846
3035411,0.027637549
2996990,0.031842925
3113288,0.20157667
3143313,0.049455
3346659,0.076515265
3347630,0.33095232
3433008,0.09033421
3574248,0.063282765
3538000,0.06068401
3438296,0.9411393
3008289,0.019186461
3130299,0.1062064
3571653,0.056466516
3357356,0.07570443
3000938,0.46587777
3214684,0.99427104
3574131,0.12822613
3381058,0.22596885
3457066,0.08911657
3249953,0.06891732
3382595,0.10011526
3528664,0.075717784
3300188,0.34586424
3232153,0.1384962
3490754,0.055107076
2995588,0.1424651
3019211,0.034531463
3032863,0.8720086
3460949,0.09908556
3494703,0.21933103
3403890,0.028891535
3087384,0.13109685
3097590,0.05204151
3035455,0.10108044
3205946,0.07896784
3319118,0.11842683
3384231,0.17969376
3432283,0.56368715
3291227,0.24675332
3269586,0.18134986
3522635,0.2225146
3405462,0.5552453
3119510,0.37005416
3227431,0.24619418
3410262,0.13307035
3312026,0.555484
3036934,0.05428006
3035735,0.4027923
3319353,0.36896244
3390429,0.052322295
3570956,0.24997687
3394272,0.39937308
3473269,0.27783793
3518984,0.11033913
3336974,0.07276894
3082320,0.108651176
3557969,0.18392202
3387329,0.028258163
3287030,0.11235093
3412649,0.15461144
3186479,0.4482406
3090069,0.0378168
3226067,0.07630138
3273196,0.06862767
3333649,0.23221351
3318346,0.02578499
3518716,0.19321732
3209843,0.49579862
3184267,0.18578579
3557695,0.07460735
3021970,0.10780768
3387541,0.8124726
3166971,0.13295932
3086197,0.12717453
3161451,0.38878202
3017133,0.2254403
3360062,0.043654867
3483188,0.12608545
3458107,0.099722154
3576584,0.06624339
3059716,0.30586952
3024458,0.07620297
3307941,0.4298621
3281945,0.44102404
3439158,0.35122827
3107881,0.08003722
3065195,0.22482204
3015603,0.1021987
3469244,0.19490075
3253854,0.13360009
3137255,0.20616513
3092366,0.047042817
3426071,0.1609667
3535157,0.1096452
3361976,0.37234473
3444008,0.2625118
2991863,0.93257403
3222511,0.13596515
2991260,0.1267048
3331219,0.37298384
3479962,0.03384674
3492747,0.15696906
3196812,0.12532586
3426562,0.044658568
3043273,0.07929753
3287810,0.61402196
3524897,0.11488054
3440693,0.79083216
3048789,0.12211965
3390916,0.076592185
3151624,0.18014824
3054142,0.16231845
3318212,0.08398662
3416628,0.1489562
3171341,0.11318954
3168368,0.28647578
3040498,0.2448934
3288093,0.48440802
3279973,0.10134517
3104885,0.122453965
3273640,0.1308644
3443244,0.13385232
2991313,0.4226386
3306595,0.07022661
3320577,0.37259978
3412805,0.36191618
3233238,0.15575938
3351015,0.13386664
3265860,0.3561449
3394407,0.09360164
3376034,0.15060423
3502105,0.0920283
3440140,0.18556301
3068347,0.07442922
2996211,0.24420495
3208179,0.07075068
3186919,0.08562102
3542875,0.11777772
3335383,0.38717028
3082546,0.03842971
2990595,0.31046143
3205008,0.2087753
3152814,0.08949877
3530465,0.38082227
3404803,0.49306664
3429523,0.18786432
3362170,0.323657
3059813,0.085526004
3409227,0.09729335
3035349,0.025387287
2996877,0.054065097
3433846,0.15557288
3093624,0.07999452
3167563,0.20564334
3271666,0.4830657
3386358,0.413775
3023192,0.65238106
3019784,0.08780316
3400553,0.31679538
3297601,0.04554508
3169936,0.25984406
3160032,0.05468788
3188600,0.043076795
3065514,0.17553294
3573950,0.26434487
3074799,0.18667305
3265068,0.99861395
3083691,0.6449886
3058715,0.015086056
3120270,0.50987136
3336668,0.28652322
3036996,0.094562344
3228448,0.16651976
3394457,0.15093897
3166372,0.05561186
3315810,0.24439235
3285843,0.06907836
3262711,0.12122871
3391276,0.22415034
3184051,0.54110205
3092914,0.04722854
3169414,0.5800051
3454444,0.20090784
3340871,0.17338271
3497297,0.048781265
3139189,0.04179935
3432735,0.10881396
3116465,0.5645891
3423544,0.036422465
3515922,0.12601481
3015319,0.47317243
3481155,0.19820447
3226282,0.09174031
3350758,0.17920971
3210389,0.28933904
3097658,0.65235883
3382910,0.6894943
3563217,0.10446202
3359445,0.13796996
3144137,0.6732362
3022094,0.034079313
2992312,0.091550134
3016361,0.1152679
3022130,0.022679238
3526217,0.0024776245
3350406,0.11120314
3141655,0.08131894
3014412,0.061821662
3036769,0.025334237
3432516,0.24076967
3475521,0.15178223
3007091,0.5513535
3465803,0.06206547
3080283,0.1110353
3247769,0.24366502
3018797,0.09815701
3068255,0.209123
3409455,0.2422276
3508778,0.38681212
3127355,0.6069118
3350515,0.056591753
3180948,0.17142726
3143748,0.12935418
3382858,0.0323688
3170259,0.29340369
3399094,0.08255678
3158008,0.052111804
3352429,0.07845351
3305334,0.09697627
3031564,0.3628346
3468743,0.2113776
3577502,0.28784218
3192124,0.4079625
3190807,0.22964536
3330990,0.07401155
3405481,0.2507069
3027386,0.1984346
3018484,0.02074306
3443167,0.27522948
3016862,0.037327237
3571770,0.09210973
3147008,0.18952617
3388083,0.30077618
3257091,0.091392204
3090125,0.19012162
3182390,0.17439593
3396211,0.14916193
3062308,0.08330314
3411762,0.45302144
3459276,0.19944866
3209706,0.86892277
3095757,0.056971416
3071453,0.024761396
3361633,0.12761228
3516482,0.14817147
3403392,0.17843045
3497176,0.08030928
3503820,0.45225868
3524838,0.52701515
3434559,0.06496693
3540514,0.060072593
3458153,0.22897612
3420675,0.19604607
3033652,0.074656025
3199143,0.5650365
3170768,0.3618296
3438280,0.03627947
3503532,0.22963807
3437026,0.033813138
3576697,0.46387511
3342490,0.042108774
3239309,0.04305275
3030029,0.0536697
3178363,0.27711016
3416967,0.14243795
3549916,0.03673664
3477224,0.056555808
3300755,0.121247694
3520287,0.855634
3060337,0.2003239
3559139,0.049503952
3428447,0.31410077
3228909,0.38402256
3146846,0.30313236
3139235,0.060528688
3255862,0.08905054
3034122,0.14478421
3203764,0.25862727
3071550,0.036641937
3139250,0.20235416
3397073,0.37114826
3228518,0.16889855
3140345,0.19739178
3527410,0.07946135
3435735,0.63242036
3451918,0.10417116
3061867,0.046935707
3327774,0.20546125
3212413,0.17004664
3060290,0.12661268
3080390,0.311062
3031878,0.018013746
3140619,0.18929996
3033225,0.047326535
3073264,0.16068748
3205783,0.13322988
3533928,0.17913015
3242877,0.037476167
3231703,0.99725574
3210978,0.3656497
3254142,0.20682389
2989885,0.29112032
3097554,0.03839825
3251420,0.03296782
3284756,0.20652989
3428454,0.18995471
3378576,0.83781624
2998504,0.07269488
3118757,0.20918924
3136330,0.1555309
3234151,0.29920897
3331464,0.31410685
3384885,0.13250689
3545436,0.112464495
3447164,0.16835597
3473707,0.14126025
3189030,0.12664938
3302123,0.12615395
3469476,0.18973108
3417036,0.1297479
3312482,0.26560846
3478908,0.17791714
3048391,0.25601885
3296599,0.23296264
3117307,0.21965447
2995363,0.2941147
3039202,0.05026325
3442640,0.42176118
3007505,0.1410778
3189976,0.19531669
3141996,0.031092599
3070152,0.076762795
3259814,0.05583737
3266099,0.89531773
3425087,0.3143957
3140258,0.32416928
3072840,0.13640693
3347475,0.14560804
3328900,0.13359424
3002748,0.10660682
3522103,0.6052355
3440996,0.096944526
3291754,0.09408894
3457214,0.1462983
3260978,0.10776298
3529324,0.28157103
3260966,0.020096945
3566717,0.027646406
3009959,0.08382963
3388797,0.20802107
3465346,0.08127104
3508259,0.060088318
3011000,0.038805865
3408543,0.05854006
3357886,0.02663488
3085780,0.14506519
3318914,0.4120759
3151276,0.07703637
3515529,0.93088853
3502823,0.67053753
3423479,0.14508107
3116759,0.05485351
3427343,0.10701424
3367722,0.121757805
3512449,0.058000475
3133932,0.10858475
3203618,0.038512852
3084576,0.021422107
3248704,0.9507469
3290688,0.26197693
3553616,0.15993598
3265169,0.21168365
3188001,0.12833306
3493390,0.12562421
3478957,0.13363549
3321521,0.13376224
3306008,0.15786037
3238515,0.045175362
3260187,0.1114761
3262511,0.5577592
3489594,0.18072803
3314417,0.31142443
3004838,0.059639774
3235570,0.06358916
3572379,0.05115969
3331771,0.6434733
3555122,0.16699
3024111,0.81697905
3431058,0.71400666
3049623,0.23985842
3446032,0.37777275
3009793,0.057497997
3001860,0.041762963
3246348,0.53529704
3127669,0.17905091
3183308,0.7516131
3040502,0.062279217
3459830,0.07671212
3329807,0.13049139
3240887,0.9817337
3416171,0.019084992
3000887,0.11100075
3523804,0.1768934
3223350,0.09588026
3234858,0.058667928
3310796,0.08037892
3140081,0.13591212
3109617,0.07992635
3031441,0.7870944
3313430,0.7061614
3360088,0.25264934
3402549,0.06430552
3552546,0.108046964
3511753,0.1407228
3191846,0.63777876
3050806,0.099056445
3022859,0.17641042
3188935,0.19767237
3163673,0.1148831
3084816,0.08524387
3431391,0.35002312
3233366,0.63527566
3309722,0.16411953
3177649,0.22719243
3041047,0.2759207
3301779,0.09264401
3215898,0.73693407
3345134,0.11470596
3126542,0.12715442
3285553,0.9960146
3310350,0.34805855
3473066,0.1223041
3120279,0.05073742
3558641,0.19249818
3367590,0.7371315
3035338,0.5202178
2988667,0.3175572
3332691,0.20653167
3161777,0.45918372
3085881,0.079200774
3216795,0.047769763
3551882,0.023317153
3216732,0.06637853
3239179,0.72875357
3080076,0.057604432
3128145,0.14660048
3244054,0.5747557
3480443,0.32248193
3498779,0.14130005
3305748,0.6123008
3234971,0.102602065
3155105,0.35014236
3498622,0.044627614
3389036,0.13027631
3432470,0.1801233
3405902,0.28732145
3396223,0.277243
3209820,0.19666025
3036072,0.11656488
3227158,0.05738106
3471525,0.029060233
3350378,0.8282289
3232427,0.110244386
3220995,0.16211234
3102641,0.06628625
3244988,0.60541415
3131730,0.11680609
3439306,0.109511405
3526226,0.19548377
3203685,0.11198837
3085296,0.02894684
3129265,0.20027484
3429509,0.21892436
3313522,0.9632647
3523960,0.12463599
3474914,0.04189575
3142962,0.061867636
3360663,0.078033626
3378009,0.37500438
3487090,0.14193855
3420747,0.80812854
3051166,0.36529824
3136470,0.07020071
3355625,0.75102973
3571641,0.15387568
3098735,0.24917512
3073987,0.16681504
3150381,0.20703846
3159089,0.33498335
3013200,0.03930201
3375868,0.06470442
3488058,0.49978212
3350574,0.07004366
3568078,0.16457874
3311811,0.26233086
3240850,0.3235279
3402807,0.03671874
3127154,0.1074654
2994356,0.1050061
3441805,0.17616719
3275974,0.9827911
3103205,0.15983427
3073108,0.029777363
3103357,0.089589216
3221475,0.21213841
3262666,0.08002348
3553627,0.14823271
3514896,0.17828433
3313509,0.51640964
3068119,0.65879005
3056199,0.49638367
3338601,0.12684764
3459990,0.47192106
3073028,0.050389595
3358972,0.048364975
3210792,0.08497643
3268301,0.20362952
3245102,0.19503745
3568465,0.035778794
3328623,0.53581464
3456338,0.04813948
3301164,0.13343021
3380294,0.25070527
2993696,0.0803608
3142394,0.254216
3004703,0.03247841
3556947,0.098445766
3208387,0.44738203
3211304,0.061474647
3507409,0.1417936
3190345,0.29182488
3277667,0.47028574
3358387,0.013267768
3530459,0.44262734
3541188,0.115027025
3084967,0.15001726
3017836,0.3384557
3057992,0.081082165
3177308,0.35278282
3400448,0.07691617
3561724,0.07765337
3564463,0.41245845
3493117,0.045013573
3058098,0.038094413
3447237,0.074878044
3380052,0.09806399
3365088,0.10568497
3340624,0.054250106
3097757,0.04672209
3345186,0.064999886
3369402,0.056230005
3344473,0.15015167
3290944,0.055643037
3243716,0.16992703
3167377,0.132759
2998460,0.20597592
3549773,0.41205394
3516590,0.8652782
3155044,0.30724394
3152082,0.1758945
3172549,0.1434214
3153382,0.124597654
3285918,0.12064943
3527897,0.12571135
3237510,0.055840533
3459516,0.16721864
3480257,0.1689262
3022372,0.16588539
3316823,0.03130222
3549115,0.15640296
3528582,0.079046376
3298374,0.070151426
3478071,0.41142038
3269337,0.51575685
3265721,0.5210014
3512281,0.16592169
2997146,0.20224707
3023169,0.033525422
3441440,0.1848221
3197352,0.12520413
3225941,0.0479937
3079281,0.91114986
3564297,0.169075
3424321,0.27669185
3233311,0.11232992
3576223,0.35217842
3224896,0.20192182
3369566,0.30901343
3102161,0.042045332
3079040,0.5263077
3094325,0.065989606
3217507,0.12792198
3033156,0.2099218
3085581,0.14226498
3031190,0.01808004
3141436,0.15941037
3037709,0.0813836
3272574,0.037583616
3389587,0.821821
3354098,0.2018026
3224708,0.07889324
3047886,0.11539425
3349776,0.13436787
3344770,0.25431308
3234305,0.10333557
3551515,0.11863404
3304520,0.050801367
3528067,0.22181691
3123109,0.11718165
3242830,0.77495354
3444724,0.16469066
3472342,0.04336653
3289937,0.150761
3399560,0.17361462
3023262,0.3438136
3431208,0.33264086
3174963,0.072010316
3148336,0.19702393
3031105,0.13309911
3383901,0.03920808
3086570,0.06547068
3063277,0.101816416
3033267,0.5802066
3489937,0.18440492
3024189,0.17091796
3071008,0.029477179
3264000,0.35798988
3221352,0.23166586
3266907,0.2468172
3439540,0.24314998
3086725,0.10666844
3158816,0.10863449
3436905,0.19993916
3381671,0.98608506
3031927,0.32958734
3376930,0.89962953
3181491,0.10985597
3054351,0.054299217
3358108,0.08870451
3273920,0.11788434
3147636,0.18171026
3308692,0.04476483
3224039,0.2016136
3055072,0.07577672
3297754,0.27129284
3325164,0.5093979
3208687,0.47105375
3369054,0.02333185
3458104,0.18559179
3293376,0.3365397
3246107,0.6659171
3048713,0.0868682
3083686,0.05802539
3392465,0.04071881
3253558,0.044706654
3306368,0.26266748
3126833,0.089131206
3236724,0.26797572
3273240,0.040695753
3209436,0.3191039
3009630,0.30068085
3454951,0.16409488
3246838,0.11132623
3132634,0.13038376
3477312,0.2030035
3258754,0.3895522
3430860,0.17823012
3117614,0.13131878
3165260,0.17921685
3198243,0.27229854
3230022,0.13826229
3196798,0.6733036
3396659,0.19243053
3385941,0.0983881
3421856,0.6773959
3279167,0.07555279
3024848,0.55520797
3559763,0.11292085
3429844,0.18340345
3459433,0.08444455
3214415,0.2023533
3083740,0.3526915
3522238,0.34411493
3344331,0.40165046
3377480,0.039484028
3073927,0.06977275
3346307,0.072035395
3273291,0.03585902
3559334,0.18571885
3416354,0.25611356
3485375,0.07388226
3058191,0.1206378
3042969,0.21277736
3293722,0.08102719
3240555,0.16532804
3390763,0.10790831
3558502,0.11458662
3340085,0.07170857
3147474,0.08366315
3475404,0.36498633
3150650,0.18669084
3498588,0.6183729
3349553,0.05200602
3348009,0.038895268
3495703,0.11861247
3478132,0.12016857
3571202,0.26696748
3060190,0.16084509
3038754,0.72737056
3363534,0.12830363
3494638,0.030107167
3201131,0.60913867
3150778,0.9967049
3111380,0.4677428
3210350,0.13099033
3046380,0.0590922
3326288,0.05941576
3497299,0.39619118
3023212,0.18854643
3423929,0.19764651
3521121,0.029745132
3442605,0.19351795
3285814,0.38352734
3309285,0.047519334
3211928,0.41825587
3486249,0.70621014
3532123,0.9416111
3568027,0.4032288
3222155,0.11385504
3522034,0.06500625
3479044,0.19293073
3560311,0.06807999
3122770,0.21119483
3225614,0.19721368
3201185,0.05010434
2997972,0.14546435
3527092,0.0010045756
3181550,0.066684864
3532439,0.10586631
3268032,0.6896807
3020663,0.19338122
3470954,0.68195283
3540322,0.17511646
3086574,0.030291073
3567803,0.44574475
3029600,0.053811926
3385107,0.70854574
3250106,0.6497516
3261693,0.06915697
3368528,0.059753627
3015351,0.0700028
3491711,0.063173026
3319952,0.24572854
3518599,0.15370047
3176480,0.053181544
3536947,0.048623957
3451693,0.14304684
3324474,0.097196035
3522331,0.2096572
3392438,0.49182168
3312423,0.5872582
3555182,0.0869797
3422323,0.22883855
3219188,0.038554464
3365836,0.2531083
3112168,0.78592557
3505172,0.11318614
3287854,0.07355142
3268679,0.7042304
3430208,0.17082025
3029056,0.10371921
3544936,0.08587728
3100030,0.028516531
3562981,0.14026791
3546650,0.10873884
3184796,0.30475292
3340850,0.005070714
2989794,0.058581863
3287543,0.30391333
3396103,0.3266258
3110787,0.032344855
3304201,0.07942786
3355508,0.18035753
3150908,0.42169905
3315246,0.12639189
3431397,0.120753966
3167016,0.24573421
3327028,0.21667631
3269951,0.046086658
3547004,0.33101937
3388638,0.39619732
3241170,0.40087107
3549261,0.084794074
3262550,0.19789736
3330999,0.0606278
3253947,0.49370542
3463801,0.12795527
3006839,0.035516407
3051696,0.088382065
3573232,0.13840055
3295975,0.49162558
3174996,0.21143347
3085595,0.11698731
3150362,0.05285829
3327790,0.8945923
3105022,0.14785202
3171324,0.2865924
3240780,0.13901
3084009,0.2107178
3023669,0.24026686
3142397,0.61888623
3162807,0.14467935
3499767,0.41652215
3073357,0.0383949
3576142,0.031072523
3091644,0.04512213
3537757,0.3691104
3188228,0.27675518
3024139,0.066405706
3171035,0.15666625
3236775,0.041080154
2997275,0.29437983
3375366,0.9245252
3409791,0.09747195
3088950,0.14244924
3127963,0.21146597
3354194,0.42053422
3427637,0.044097878
3303391,0.08018972
3340925,0.22125344
3469033,0.18553774
3347981,0.14702725
2996037,0.025499014
3210457,0.2131689
3015638,0.1609348
3218153,0.091397054
3456174,0.24009307
3464788,0.13298589
3503116,0.5389612
3530816,0.30104527
3518099,0.28939003
3500527,0.116924204
3309892,0.25771245
3405094,0.023916014
3348049,0.2662296
3569377,0.12660055
3482504,0.05543718
3342036,0.1632259
3054666,0.46671793
3282046,0.18160295
3558853,0.2086476
3183687,0.18061763
3234096,0.17237842
3207508,0.23373245
3433993,0.25016907
3433853,0.45607045
3548970,0.14364843
3391640,0.03603036
3538048,0.12497387
2990536,0.06276811
2992789,0.04619314
3347075,0.48345473
3188064,0.09915187
3289363,0.1326918
3473142,0.15453927
3207166,0.07497681
3042890,0.062860094
3054231,0.014200541
3427690,0.15413117
3239291,0.08964957
3053516,0.117349595
3150487,0.58512414
3479025,0.04572037
3350752,0.23938894
3449938,0.080031894
3314823,0.20286405
3245539,0.13006987
3187523,0.13468127
3555399,0.12739009
3252241,0.08051881
3160035,0.08693624
2998331,0.18132909
3222168,0.086840376
3391401,0.09965098
3530249,0.16213565
3203950,0.038978733
3186128,0.34222025
2992755,0.9889072
2997981,0.58864903
3010040,0.23233187
3078431,0.8745521
3355022,0.8656185
3496829,0.25516096
3357413,0.06555405
3054939,0.21651517
3007434,0.06929307
